id,data,cidade_id,local,bairro,via,numero,latitude,longitude,natureza_id,hora,periodo
188,2015-10-07,1,"Jardim Novo Estado, Claudomiro Morera de Carvalho, 2582",Jardim Novo Estado,Claudomiro Morera de Carvalho,2582,,,5,18:00:00,18:00 - 23:59
189,2015-10-08,1,"Jardim das Oliveiras 2, Rua das Avencas",Jardim das Oliveiras 2,Rua das Avencas,,-11.8286785,-55.50108080000001,7,18:00:00,18:00 - 23:59
190,2015-10-10,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,3,18:00:00,18:00 - 23:59
191,2015-10-11,1,"Daury Riva, Avenida União do Norte",Daury Riva,Avenida União do Norte,,,,3,18:00:00,18:00 - 23:59
192,2015-10-14,1,"Jardim Celeste, Avenida Perimetral Sul",Jardim Celeste,Avenida Perimetral Sul,,-11.8855669,-55.51490009999998,7,18:00:00,18:00 - 23:59
193,2015-10-17,1,"Vila Juliana, Rua Projetada 1, 10",Vila Juliana,Rua Projetada 1,10,-11.8679349,-55.4920333,3,18:00:00,18:00 - 23:59
194,2015-10-24,1,"Centro, Rua das Primaveras, 3503",Centro,Rua das Primaveras,3503,-11.8564007,-55.500493800000015,3,18:00:00,18:00 - 23:59
195,2015-10-25,1,"Setor Comercial Norte, Rua das Graviolas, 113",Setor Comercial Norte,Rua das Graviolas,113,-11.8551998,-55.51269719999999,3,18:00:00,18:00 - 23:59
196,2015-10-27,1,"Setor Comercial, Rua das Caviúnas, 1759",Setor Comercial,Rua das Caviúnas,1759,-11.8612744,-55.505364799999995,8,18:00:00,18:00 - 23:59
197,2015-10-29,1,"Jardim Boa Esperança, Avenida Quatro, 2115",Jardim Boa Esperança,Avenida Quatro,2115,,,3,18:00:00,18:00 - 23:59
198,2015-10-30,1,"São Cristóvão, Rua Colonizador Ênio Pipino",São Cristóvão,Rua Colonizador Ênio Pipino,,-11.8972599,-55.50487650000002,3,18:00:00,18:00 - 23:59
199,2015-10-30,1,"Vila Mariana, Rua Principal",Vila Mariana,Rua Principal,,,,2,18:00:00,18:00 - 23:59
200,2015-10-10,1,"Jardim Boa Vista, Estrada Sabrina",Jardim Boa Vista,Estrada Sabrina,,-11.9133693,-55.49841520000001,5,18:05:00,18:00 - 23:59
201,2015-10-13,1,"Recanto dos Pássaros, Rua dos Pavões, 773",Recanto dos Pássaros,Rua dos Pavões,773,-11.8205919,-55.51758789999997,2,18:18:00,18:00 - 23:59
202,2015-10-13,1,"Recanto dos Pássaros, Rua dos Pavões, 773",Recanto dos Pássaros,Rua dos Pavões,773,-11.8205919,-55.51758789999997,8,18:18:00,18:00 - 23:59
203,2015-10-15,1,"São Cristóvão, Rua Colonizador Ênio Pipino",São Cristóvão,Rua Colonizador Ênio Pipino,,-11.8972599,-55.50487650000002,3,18:20:00,18:00 - 23:59
204,2015-10-20,1,"Jardim São Paulo, Rua Plutão",Jardim São Paulo,Rua Plutão,,-11.8236644,-55.51498600000002,3,18:20:00,18:00 - 23:59
205,2015-10-05,1,"Jardim Jacarandás, Avenida das Sibipirunas",Jardim Jacarandás,Avenida das Sibipirunas,,-11.8795933,-55.50790319999999,6,18:30:00,18:00 - 23:59
206,2015-10-10,1,"Jardim das Primaveras, Avenida dos Pinheiros",Jardim das Primaveras,Avenida dos Pinheiros,,-11.8327657,-55.494407300000034,6,18:30:00,18:00 - 23:59
207,2015-10-21,1,"Vila Mariana, Avenida Ida Bianchi, 1200",Vila Mariana,Avenida Ida Bianchi,1200,-11.9260003,-55.4962074,8,18:30:00,18:00 - 23:59
208,2015-10-21,1,"Jardim das Oliveiras, Rua das Oliveiras, 389",Jardim das Oliveiras,Rua das Oliveiras,389,-11.8264526,-55.50389919999998,7,18:30:00,18:00 - 23:59
209,2015-10-21,1,"Jardim das Oliveiras, Rua das Oliveiras, 389",Jardim das Oliveiras,Rua das Oliveiras,389,-11.8264526,-55.50389919999998,8,18:30:00,18:00 - 23:59
210,2015-10-27,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,3,18:30:00,18:00 - 23:59
211,2015-10-31,1,"Setor Industrial, Rua João Pedro Moreira de Carvalho, 340",Setor Industrial,Rua João Pedro Moreira de Carvalho,340,-11.8622027,-55.49511430000001,3,18:30:00,18:00 - 23:59
212,2015-10-24,1,"Maria Vindilina, Avenida das Águias",Maria Vindilina,Avenida das Águias,,-11.8191851,-55.51483109999998,7,18:31:00,18:00 - 23:59
213,2015-10-02,1,"Centro, Rua das Pitangueiras, 260",Centro,Rua das Pitangueiras,260,-11.8559262,-55.50010420000001,3,19:00:00,18:00 - 23:59
214,2015-10-04,1,"Jardim das Violetas, Rua das Dálias, 364",Jardim das Violetas,Rua das Dálias,364,-11.8366606,-55.51551389999997,5,19:00:00,18:00 - 23:59
215,2015-10-06,1,"Sebastião de Matos 2, Rua Projetada 5",Sebastião de Matos 2,Rua Projetada 5,,-11.8323809,-55.48332370000003,3,19:00:00,18:00 - 23:59
216,2015-10-12,1,"Jardim das Primaveras, Rua dos Caládios, 330",Jardim das Primaveras,Rua dos Caládios,330,-11.845466,-55.49801350000001,6,19:00:00,18:00 - 23:59
217,2015-10-12,1,"Jardim das Primaveras, Rua das Orquídeas, 3348",Jardim das Primaveras,Rua das Orquídeas,3348,-11.8412807,-55.49949270000002,6,19:00:00,18:00 - 23:59
218,2015-10-25,1,"Centro, Avenida dos Tarumãs",Centro,Avenida dos Tarumãs,,-11.8633944,-55.50920580000002,3,19:00:00,18:00 - 23:59
219,2015-10-27,1,"São Cristóvão, Rua Colonizador Ênio Pipino",São Cristóvão,Rua Colonizador Ênio Pipino,,-11.8972599,-55.50487650000002,3,19:00:00,18:00 - 23:59
220,2015-10-02,1,"Jardim Celeste, Rua das Jaqueiras",Jardim Celeste,Rua das Jaqueiras,,-11.8832268,-55.50897090000001,6,19:20:00,18:00 - 23:59
221,2015-10-15,1,"Jardim Celeste, Avenida dos Jatobás",Jardim Celeste,Avenida dos Jatobás,,-11.8795757,-55.51164449999999,6,19:20:00,18:00 - 23:59
223,2015-10-05,1,"Jardim das Primaveras, Rua das Ardísias",Jardim das Primaveras,Rua das Ardísias,,-11.8427483,-55.49696449999999,6,19:28:00,18:00 - 23:59
224,2015-10-07,1,"Bom Jardim, Rua Jerusalém, 03",Bom Jardim,Rua Jerusalém,03,,,3,19:30:00,18:00 - 23:59
225,2015-10-12,1,"Jardim das Primaveras, Rua dos Caládios",Jardim das Primaveras,Rua dos Caládios,,-11.8456374,-55.497715700000015,6,19:30:00,18:00 - 23:59
226,2015-10-13,1,"Jardim das Itaúbas, Avenida das Itaúbas",Jardim das Itaúbas,Avenida das Itaúbas,,-11.881107,-55.51927899999998,7,19:30:00,18:00 - 23:59
227,2015-10-20,1,"Jardim Boa Esperança, Rua Paulo Pan, 1001",Jardim Boa Esperança,Rua Paulo Pan,1001,-11.8340317,-55.526049899999975,6,19:40:00,18:00 - 23:59
228,2015-10-22,1,"Centro, Avenida das Sibipirunas",Centro,Avenida das Sibipirunas,,-11.8556195,-55.501794200000006,3,19:40:00,18:00 - 23:59
229,2015-10-05,1,"Jardim Imperial, Rua dos Guanandís, 73",Jardim Imperial,Rua dos Guanandís,73,-11.8383034,-55.514758900000004,3,19:44:00,18:00 - 23:59
230,2015-10-20,1,"Jardim Boa Esperança, Rua Paulo Pan, 1001",Jardim Boa Esperança,Rua Paulo Pan,1001,-11.8340317,-55.526049899999975,6,19:50:00,18:00 - 23:59
231,2015-10-05,1,"Jardim das Palmeiras, Rua dos Oitis",Jardim das Palmeiras,Rua dos Oitis,,-11.8317468,-55.502126299999986,6,20:00:00,18:00 - 23:59
232,2015-10-08,1,"Bom Jardim, Rua Jerusalém, 03",Bom Jardim,Rua Jerusalém,03,,,3,20:00:00,18:00 - 23:59
233,2015-10-09,1,"Jardim das Palmeiras, Rua das Violetas",Jardim das Palmeiras,Rua das Violetas,,-11.8420613,-55.510040600000025,6,20:00:00,18:00 - 23:59
234,2015-10-16,1,"Daury Riva, Avenida União do Norte",Daury Riva,Avenida União do Norte,,,,8,20:00:00,18:00 - 23:59
235,2015-10-27,1,"Menino Jesus 2, Rua João Pedro Moreira de Carvalho",Menino Jesus 2,Rua João Pedro Moreira de Carvalho,,-11.8953656,-55.50388609999999,8,20:00:00,18:00 - 23:59
236,2015-10-31,1,"Vila Mariana, Travessa 10",Vila Mariana,Travessa 10,,-11.824306,-55.4999545,7,20:00:00,18:00 - 23:59
237,2015-10-20,1,"Jardim das Violetas, Avenida dos Pinheiros, 00000",Jardim das Violetas,Avenida dos Pinheiros,00000,-11.8322575,-55.49623680000002,8,20:06:00,18:00 - 23:59
238,2015-10-17,1,"Parque das Araras, Rua das Primaveras",Parque das Araras,Rua das Primaveras,,-11.8295276,-55.493545900000015,6,20:10:00,18:00 - 23:59
239,2015-10-17,1,"Altos da Gloria, Antônio Esgarb",Altos da Gloria,Antônio Esgarb,,,,6,20:15:00,18:00 - 23:59
240,2015-10-09,1,"Jardim das Primaveras, Rua das Criselíneas, 369",Jardim das Primaveras,Rua das Criselíneas,369,-11.8376381,-55.49363030000001,6,20:20:00,18:00 - 23:59
241,2015-10-04,1,"São Cristóvão, Rua Colonizador Ênio Pipino, 455",São Cristóvão,Rua Colonizador Ênio Pipino,455,-11.8972599,-55.50487650000002,3,20:24:00,18:00 - 23:59
242,2015-10-15,1,"Centro, Rua dos Cajueiros",Centro,Rua dos Cajueiros,,-11.8495725,-55.506720599999994,3,20:30:00,18:00 - 23:59
243,2015-10-03,1,"Jardim Ibirapuera, Estrada Alzira",Jardim Ibirapuera,Estrada Alzira,,-11.888832,-55.51079010000001,6,20:40:00,18:00 - 23:59
244,2015-10-22,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,6,20:40:00,18:00 - 23:59
245,2015-10-03,1,"Jardim Ibirapuera, Rua Santos Dummont, 620",Jardim Ibirapuera,Rua Santos Dummont,620,-11.8905763,-55.51385830000004,6,21:00:00,18:00 - 23:59
246,2015-10-05,1,"Centro, Avenida das Acácias",Centro,Avenida das Acácias,,-11.8589684,-55.50691640000002,6,21:00:00,18:00 - 23:59
247,2015-10-03,1,"Daury Riva, Avenida União do Norte",Daury Riva,Avenida União do Norte,,,,3,21:00:00,18:00 - 23:59
248,2015-10-06,1,"Centro, Avenida das Itaúbas",Centro,Avenida das Itaúbas,,-11.8545723,-55.51015849999999,3,21:00:00,18:00 - 23:59
249,2015-10-10,1,"Jardim das Primaveras, Rua das Primaveras, 5451",Jardim das Primaveras,Rua das Primaveras,5451,-11.8393602,-55.49610680000001,6,21:00:00,18:00 - 23:59
250,2015-10-13,1,"Jardim Imperial, Rua das Araribas",Jardim Imperial,Rua das Araribas,,-11.8410694,-55.515987800000005,6,21:00:00,18:00 - 23:59
251,2015-10-18,1,"Centro, Rua dos Cajueiros, 865",Centro,Rua dos Cajueiros,865,-11.8509462,-55.5013189,7,21:00:00,18:00 - 23:59
252,2015-10-20,1,"Jardim Santa Rita, Rua dos Xaxins",Jardim Santa Rita,Rua dos Xaxins,,-11.8310841,-55.51602589999999,3,21:00:00,18:00 - 23:59
253,2015-10-20,1,"Jardim Santa Rita, Rua dos Xaxins",Jardim Santa Rita,Rua dos Xaxins,,-11.8310841,-55.51602589999999,8,21:00:00,18:00 - 23:59
254,2015-10-22,1,"Jardim das Nações, Avenida dos Jatobás",Jardim das Nações,Avenida dos Jatobás,,-11.8805514,-55.50866580000002,3,21:00:00,18:00 - 23:59
255,2015-10-22,1,"Centro, Rua das Bracatingas",Centro,Rua das Bracatingas,,-11.8247332,-55.504698700000006,6,21:00:00,18:00 - 23:59
256,2015-10-20,1,"Setor Comercial, Rua das Violetas, 698",Setor Comercial,Rua das Violetas,698,-11.8466901,-55.51113069999997,3,21:00:00,18:00 - 23:59
257,2015-10-27,1,"Jardim das Palmeiras, Rua das Dracenas, 618",Jardim das Palmeiras,Rua das Dracenas,618,-11.840352,-55.50816309999999,6,21:00:00,18:00 - 23:59
258,2015-10-22,1,"Jardim Jacarandás, Rua dos Parirís, 342",Jardim Jacarandás,Rua dos Parirís,342,-11.8735863,-55.50544070000001,6,21:10:00,18:00 - 23:59
259,2015-10-07,1,"Zona Rural, Estrada Monalisa, 30",Zona Rural,Estrada Monalisa,30,-11.9176248,-55.489538900000014,6,21:20:00,18:00 - 23:59
260,2015-10-02,1,"Menino Jesus 2, Rua 3, 483",Menino Jesus 2,Rua 3,483,-11.9001336,-55.51256669999998,6,21:30:00,18:00 - 23:59
261,2015-10-03,1,"Jardim das Palmeiras, Rua das Dracenas",Jardim das Palmeiras,Rua das Dracenas,,-11.842382,-55.508699999999976,7,21:30:00,18:00 - 23:59
262,2015-10-08,1,"Jardim das Violetas, Rua das Juçaras",Jardim das Violetas,Rua das Juçaras,,-11.8337666,-55.508990900000015,6,21:30:00,18:00 - 23:59
263,2015-10-19,1,"Residencial Sul, Rua das Orquídeas, 997",Residencial Sul,Rua das Orquídeas,997,-11.8622229,-55.5049454,3,21:30:00,18:00 - 23:59
264,2015-10-21,1,"Jardim das Primaveras, Rua das Primaveras",Jardim das Primaveras,Rua das Primaveras,,-11.8406611,-55.49643040000001,6,21:30:00,18:00 - 23:59
265,2015-10-22,1,"Jardim Santa Rita, Alfredo Lens",Jardim Santa Rita,Alfredo Lens,,-11.8324015,-55.520358499999986,5,21:30:00,18:00 - 23:59
266,2015-10-14,1,"Belo Ramo, Rua Centro Oeste, 08",Belo Ramo,Rua Centro Oeste,08,,,6,21:40:00,18:00 - 23:59
267,2015-10-29,1,"Centro, Avenida dos Jacarandás",Centro,Avenida dos Jacarandás,,-11.8880467,-55.505763900000034,6,21:40:00,18:00 - 23:59
268,2015-10-20,1,"Recanto dos Pássaros, Flamingos 162, 162",Recanto dos Pássaros,Flamingos 162,162,,,7,21:47:00,18:00 - 23:59
269,2015-10-05,1,"Centro, Rua das Pitangueiras, 333",Centro,Rua das Pitangueiras,333,-11.8559182,-55.50068540000001,3,21:50:00,18:00 - 23:59
270,2015-10-22,1,"Jardim das Primaveras, Rua das Primaveras, 4803",Jardim das Primaveras,Rua das Primaveras,4803,-11.8450769,-55.497596499999986,6,22:00:00,18:00 - 23:59
271,2015-10-12,1,"Jardim São Paulo, Rua Carlos Eduardo, 11",Jardim São Paulo,Rua Carlos Eduardo,11,-11.8260674,-55.5116041,3,22:15:00,18:00 - 23:59
272,2015-10-13,1,"Altos da Gloria, Ítalo Sgarbi",Altos da Gloria,Ítalo Sgarbi,,,,6,22:30:00,18:00 - 23:59
273,2015-10-13,1,"Jardim das Violetas, Rua das Morangueiras, 1635",Jardim das Violetas,Rua das Morangueiras,1635,-11.8308528,-55.50824460000001,6,22:30:00,18:00 - 23:59
274,2015-10-15,1,"Jardim Botânico, Rua das Tamareiras, 1157",Jardim Botânico,Rua das Tamareiras,1157,-11.8640479,-55.510808499999996,3,22:30:00,18:00 - 23:59
275,2015-10-21,1,"Jardim Santa Mônica, Rua das Samambaias",Jardim Santa Mônica,Rua das Samambaias,,-11.8888112,-55.50495810000001,6,22:30:00,18:00 - 23:59
276,2015-10-24,1,"Sebastião de Matos 2, Rua Central",Sebastião de Matos 2,Rua Central,,-11.9242368,-55.506491100000005,7,22:30:00,18:00 - 23:59
277,2015-10-15,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,6,22:40:00,18:00 - 23:59
278,2015-10-10,1,"Centro, Avenida Governador Júlio Campos, 00000",Centro,Avenida Governador Júlio Campos,00000,,,7,22:44:00,18:00 - 23:59
279,2015-10-10,1,"Centro, Avenida Governador Júlio Campos, 00000",Centro,Avenida Governador Júlio Campos,00000,,,8,22:44:00,18:00 - 23:59
280,2015-10-19,1,"Residencial Jaraguá do Sul, Jaraguá",Residencial Jaraguá do Sul,Jaraguá,,,,6,22:45:00,18:00 - 23:59
281,2015-10-28,1,"Jardim das Violetas, Avenida das Itaúbas",Jardim das Violetas,Avenida das Itaúbas,,-11.8347526,-55.505066699999986,6,22:45:00,18:00 - 23:59
282,2015-10-01,1,"São Cristóvão, Rua Colonizador Ênio Pipino",São Cristóvão,Rua Colonizador Ênio Pipino,,-11.8972599,-55.50487650000002,3,23:00:00,18:00 - 23:59
283,2015-10-02,1,"Centro, Avenida Governador Júlio Campos, 190",Centro,Avenida Governador Júlio Campos,190,-11.8552232,-55.50660149999999,3,23:00:00,18:00 - 23:59
284,2015-10-03,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,6,23:00:00,18:00 - 23:59
285,2015-10-15,1,"Centro, Rua dos Cajueiros",Centro,Rua dos Cajueiros,,-11.8495725,-55.506720599999994,3,23:00:00,18:00 - 23:59
286,2015-10-22,1,"Jardim Pérola, Rua das Esmeraldas, 438",Jardim Pérola,Rua das Esmeraldas,438,-11.90193,-55.510476400000016,6,23:00:00,18:00 - 23:59
287,2015-10-23,1,"Jardim Lisboa, Rua Dalva de Oliveira",Jardim Lisboa,Rua Dalva de Oliveira,,-11.8691787,-55.54553320000002,3,23:00:00,18:00 - 23:59
288,2015-10-27,1,"Jardim das Primaveras, Rua das Primaveras",Jardim das Primaveras,Rua das Primaveras,,-11.8406611,-55.49643040000001,3,23:20:00,18:00 - 23:59
289,2015-10-30,1,"São Cristóvão, Rua do Esporte, 0012",São Cristóvão,Rua do Esporte,0012,-11.8949211,-55.506620199999986,8,23:25:00,18:00 - 23:59
290,2015-10-07,1,"Vila Juliana, Estrada Sabrina",Vila Juliana,Estrada Sabrina,,-11.9133693,-55.49841520000001,3,23:30:00,18:00 - 23:59
291,2015-10-26,1,"São Cristóvão, Rua Progresso, 66",São Cristóvão,Rua Progresso,66,-11.8986971,-55.508485699999994,7,23:35:00,18:00 - 23:59
292,2015-10-05,1,"Jardim Umuarama 2, Rua José Gonçalves",Jardim Umuarama 2,Rua José Gonçalves,,-11.9236527,-55.506353200000035,6,23:40:00,18:00 - 23:59
293,2015-10-20,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,8,23:40:00,18:00 - 23:59
294,2015-10-04,1,"Centro, Avenida das Itaúbas",Centro,Avenida das Itaúbas,,-11.8545723,-55.51015849999999,3,,
295,2015-10-07,1,"Jardim Imperial, Rua dos Eucaliptos, 990",Jardim Imperial,Rua dos Eucaliptos,990,-11.8457151,-55.514475000000004,3,,
296,2015-10-05,1,"Daury Riva, Rua Projetada R",Daury Riva,Rua Projetada R,,-11.8698748,-55.48427659999999,3,,
297,2015-10-10,1,"Centro, Avenida Governador Júlio Campos, 200",Centro,Avenida Governador Júlio Campos,200,-11.855222,-55.50660519999997,3,,
298,2015-10-11,1,"Jardim Terra Rica, Avenida Foz do Iguaçu, 511",Jardim Terra Rica,Avenida Foz do Iguaçu,511,-11.8772422,-55.494608700000015,3,,
299,2015-10-14,1,"Jardim das Violetas, Rua dos Cambarás, 388",Jardim das Violetas,Rua dos Cambarás,388,-11.8353796,-55.5061991,3,,
300,2015-10-17,1,"Zona Rural, Luiz Inacio",Zona Rural,Luiz Inacio,,,,3,,
301,2015-10-15,1,"Jardim das Nações, Rua das Gaivotas",Jardim das Nações,Rua das Gaivotas,,-11.8592504,-55.53200179999999,3,,
302,2015-10-19,1,"Boa Vista, Rua 1, 27",Boa Vista,Rua 1,27,-11.8751046,-55.49804790000002,3,,
303,2015-10-18,1,"Setor Industrial, BR 163",Setor Industrial,BR 163,,-11.8595279,-55.49480470000003,3,,
304,2015-10-22,1,"Jardim Paraíso 3, Parujas",Jardim Paraíso 3,Parujas,,,,3,,
305,2015-10-17,1,"Centro, Avenida Governador Júlio Campos, 306",Centro,Avenida Governador Júlio Campos,306,-11.8569651,-55.499682800000016,3,,
306,2015-10-22,1,"Centro, Avenida das Sibipirunas, 4062",Centro,Avenida das Sibipirunas,4062,-11.8513434,-55.50043690000001,3,,
307,2015-10-27,1,"Jardim das Palmeiras, Rua das Braúnas, 57",Jardim das Palmeiras,Rua das Braúnas,57,-11.8410501,-55.504438600000015,3,,
308,2015-10-27,1,"Pequena Londres, Estrada Alzira",Pequena Londres,Estrada Alzira,,-11.8910844,-55.51479440000003,3,,
309,2015-10-26,1,"Jardim das Azaléias, Avenida Perimetral Norte",Jardim das Azaléias,Avenida Perimetral Norte,,-11.8232803,-55.504311599999994,3,,
310,2015-10-28,1,"Jardim California, Avenida José Naeno Ribeiro",Jardim California,Avenida José Naeno Ribeiro,,,,3,,
311,2015-10-31,1,"Zona Rural, Estrada Adalgisa, 205A",Zona Rural,Estrada Adalgisa,205A,-11.8439494,-55.457712000000015,3,,
313,2015-09-12,1,"Centro, Rua das Rosas, 721",Centro,Rua das Rosas,721,-11.8573945,-55.505113800000004,3,00:00:00,00:00 - 05:59
314,2015-09-16,1,"Jardim Paulista, Rua Manoel Santana",Jardim Paulista,Rua Manoel Santana,,-11.8345887,-55.52272399999998,7,00:00:00,00:00 - 05:59
315,2015-09-15,1,"Centro, Avenida das Sibipirunas, 60",Centro,Avenida das Sibipirunas,60,-11.8241458,-55.49370780000004,3,00:15:00,00:00 - 05:59
316,2015-09-18,1,"Jardim das Primaveras, Rua das Thumbérgias, 208",Jardim das Primaveras,Rua das Thumbérgias,208,-11.8477727,-55.497381399999995,6,00:25:00,00:00 - 05:59
317,2015-09-15,1,"Centro, Rua Arirís, 172",Centro,Rua Arirís,172,,,3,01:00:00,00:00 - 05:59
318,2015-09-17,1,"Jardim Jacarandás, Avenida dos Jacarandás, 1037",Jardim Jacarandás,Avenida dos Jacarandás,1037,-11.8787594,-55.503458799999976,6,01:04:00,00:00 - 05:59
319,2015-09-19,1,"Camping Club, Matrichã, 255",Camping Club,Matrichã,255,-11.8480193,-55.5081012,5,01:15:00,00:00 - 05:59
320,2015-09-03,1,"Jardim Celeste, Rua das Laranjeiras, 837",Jardim Celeste,Rua das Laranjeiras,837,-11.8787398,-55.511435199999994,6,01:30:00,00:00 - 05:59
321,2015-09-04,1,"Jardim Imperial, Rua das Margaridas, 379",Jardim Imperial,Rua das Margaridas,379,-11.8462916,-55.515667399999984,3,01:30:00,00:00 - 05:59
322,2015-09-06,1,"Jardim das Violetas, Avenida dos Pinheiros",Jardim das Violetas,Avenida dos Pinheiros,,-11.8296759,-55.50679930000001,3,01:30:00,00:00 - 05:59
323,2015-09-14,1,"Jardim Terra Rica, Rua Chapecó, 186",Jardim Terra Rica,Rua Chapecó,186,-11.8822806,-55.49367710000001,3,01:30:00,00:00 - 05:59
324,2015-09-19,1,"Menino Jesus 1, João Pedro Moreira Carvalho",Menino Jesus 1,João Pedro Moreira Carvalho,,-11.8998832,-55.5050425,7,01:30:00,00:00 - 05:59
325,2015-09-02,1,"Jardim das Oliveiras, Rua das Violetas, 2031",Jardim das Oliveiras,Rua das Violetas,2031,-11.8436357,-55.51046170000001,3,02:00:00,00:00 - 05:59
326,2015-09-12,1,"Menino Jesus 1, Rua Brasil",Menino Jesus 1,Rua Brasil,,-11.8806026,-55.497607500000015,3,02:00:00,00:00 - 05:59
327,2015-09-14,1,"Setor Comercial, Rua das Violetas, 533",Setor Comercial,Rua das Violetas,533,-11.848165,-55.51163459999998,3,02:00:00,00:00 - 05:59
328,2015-09-26,1,"Jardim das Acácias, Ilsao de Mello",Jardim das Acácias,Ilsao de Mello,,,,3,02:00:00,00:00 - 05:59
329,2015-09-27,1,"Zona Rural, MT 220",Zona Rural,MT 220,,-11.6788835,-55.57803510000002,3,02:00:00,00:00 - 05:59
330,2015-09-19,1,"Centro, Avenida das Itaúbas",Centro,Avenida das Itaúbas,,-11.8545723,-55.51015849999999,6,02:20:00,00:00 - 05:59
331,2015-09-17,1,"Centro, Rua dos Salgueiros, 151",Centro,Rua dos Salgueiros,151,-11.848853,-55.5036169,3,03:00:00,00:00 - 05:59
332,2015-09-13,1,"Jardim Jacarandás, Rua das Pitombeiras, 308",Jardim Jacarandás,Rua das Pitombeiras,308,-11.8754044,-55.50561909999999,3,03:30:00,00:00 - 05:59
333,2015-09-07,1,"Maria Vindilina 3, Avenida Pantanal",Maria Vindilina 3,Avenida Pantanal,,-11.8177502,-55.51821359999997,3,05:00:00,00:00 - 05:59
334,2015-09-14,1,"Setor Industrial, Dirson Martini",Setor Industrial,Dirson Martini,,-11.8507807,-55.49099460000002,3,05:00:00,00:00 - 05:59
